date,ratio,regime,target_in_position,in_position,suspended,flip,svxy_return,strategy_return,strategy_nav,spy_return,spy_nav,monthly_dd
2022-07-15,0.8947562633124377,contango,True,True,False,True,0.02511650203147897,-0.001,0.7951589630602988,0.019104973946488135,0.9390934233096352,0.0006546435148790941
2022-07-18,0.9094176676704815,contango,True,True,False,False,-0.015016837128332683,-0.015016837128332683,0.7832181904208884,-0.00825697046142404,0.93133935665285,-0.014372024288493601
2022-07-19,0.8971073042514459,contango,True,True,False,False,0.0072216774597988476,0.0072216774597988476,0.7888743395727553,0.02701901967409559,0.9565032330535128,-0.007254136952550616
2022-07-20,0.89438196548342,contango,True,True,False,False,0.012746452924082163,0.012746452924082163,0.7989296892051359,0.006373522923087682,0.9625995283353869,0.005399851456360905
2022-07-21,0.8813882996015591,contango,True,True,False,False,0.011012810031371334,0.011012810031371334,0.8077281501007746,0.010183013945019637,0.9724016927558954,0.0164721290260188
2022-07-22,0.8867925027168886,contango,True,True,False,False,0.004279346846063126,0.004279346846063126,0.8111846990123848,-0.009278120154812441,0.9633796330117632,0.020821965825477573
2022-07-25,0.9054264070208174,contango,True,True,False,False,0.004648418725633929,0.004648418725633929,0.8149554251572216,0.0012149219529682398,0.9645500640769517,0.02556717376695916
2022-07-26,0.9345193210734084,contango,True,True,False,False,-0.013109703473654477,-0.013109703473654477,0.8042716011891644,-0.011830952804044004,0.9531385177917197,0.01212229222656025
2022-07-27,0.9182141549386578,gray,False,False,False,True,0.017776907048739465,0.016776907048739464,0.8177647910842558,0.025966414844542207,0.9778881079490115,0.02910257384520243
2022-07-28,0.917796958229692,contango,True,True,False,True,0.02399232315948896,-0.001,0.8169470262931715,0.012542433463656355,0.9901532044778628,0.028073471271357064
2022-07-29,0.8965951703593383,contango,True,True,False,False,0.007122794357708573,0.007122794357708573,0.8227659719625993,0.014578581682838987,1.0045882338478682,0.035396227191838436
2022-08-01,0.918744955423591,contango,True,True,False,False,-0.01842542103487843,-0.01842542103487843,0.8076061625160174,-0.0029609598969162487,1.0016136883745308,-0.01842542103487843
2022-08-02,0.9325799083194147,contango,True,True,False,False,-0.005877917395243237,-0.005877917395243237,0.8028591202048588,-0.0065975754168317025,0.9950054665269489,-0.024195035327306047
2022-08-03,0.9006975792796046,gray,False,False,False,True,0.026130057675195495,0.025130057675195494,0.8230350162006638,0.015659634850895277,1.0105868888074057,0.0003269997146608805
2022-08-04,0.8815789803903853,contango,True,True,False,True,-0.001115196272204022,-0.001,0.8222119811844631,-0.0006757022701302517,1.0099040329524747,-0.0006733272850536487
2022-08-05,0.8746897994870194,contango,True,True,False,False,0.010978789247494625,0.010978789247494625,0.8312388732426523,-0.0016901265179757319,1.008197167365771,0.010298069644083752
2022-08-08,0.8696895961454104,contango,True,True,False,False,-0.0014725166272487877,-0.0014725166272487877,0.830014860180587,-0.0011609925154076883,1.0070266580004041,0.008810388938055524
2022-08-09,0.8817334948103355,contango,True,True,False,False,-0.0027650050853255115,-0.0027650050853255115,0.8277198648712919,-0.0039708880334757835,1.0030278678947593,0.0060210230825124
2022-08-10,0.8414322481446034,contango,True,True,False,False,0.02698711534841025,0.02698711534841025,0.850057636340744,0.021003849092348092,1.0240953138674405,0.033170628475366115
2022-08-11,0.8519612628820449,contango,True,True,False,False,-0.003239746233381302,-0.003239746233381302,0.8473036653152521,0.0,1.0240953138674405,0.029823417823322762
2022-08-12,0.8378378864907428,contango,True,True,False,False,0.005417104212250834,0.005417104212250834,0.851893597569687,0.016929079103573885,1.0414323044455016,0.03540207859788813
2022-08-15,0.8554888946832738,contango,True,True,False,False,0.0082614777649328,0.0082614777649328,0.8589314975840976,0.004120819427224864,1.0457238589178002,0.04395602984798974
2022-08-16,0.8443396565921797,contango,True,True,False,False,-0.003562535894439889,-0.003562535894439889,0.8558715232930892,0.0019586203818868775,1.047772034981702,0.040236899019439276
2022-08-17,0.8432203091892904,contango,True,True,False,False,0.0014301364501014824,0.0014301364501014824,0.8570955363551546,-0.007098095374673541,1.040334849146486,0.0417245797254675
2022-08-18,0.8362548087367171,contango,True,True,False,False,0.007854313158042858,0.007854313158042858,0.8638274331040486,0.002906635866467111,1.0433587237321509,0.049906610799062
2022-08-19,0.8470394999985883,contango,True,True,False,False,-0.024264947823237515,-0.024264947823237515,0.8428667055114977,-0.013438084915302406,1.0293379806055167,0.02443068166875051
2022-08-22,0.9153845860407903,contango,True,True,False,False,-0.033399893764593735,-0.033399893764593735,0.8147150470897006,-0.02082275822948776,1.007904324698939,-0.009785194268176034
2022-08-23,0.9301697738960355,contango,True,True,False,False,0.007511765744204757,0.007511765744204757,0.8208349956717171,-0.0024189127796157006,1.0054662920472948,-0.0023469326110753252
2022-08-24,0.9168340801291817,gray,False,False,False,True,0.017707305148610963,0.016707305148610962,0.8345489364210633,0.0032010310582948343,1.0086848208762067,0.014321161618239264
2022-08-25,0.9026109177018954,contango,True,True,False,True,0.015750927369699186,-0.001,0.8337143874846422,0.014117531989678911,1.02292496110243,0.013306840456621005
2022-08-26,0.9623493968332986,contango,True,True,False,False,-0.04850340193139513,-0.04850340193139513,0.7932764034524877,-0.03384905526928439,0.9882999175577433,-0.03584198850587861
2022-08-29,0.977255756253074,gray,False,False,False,True,0.0028424807633211646,0.0018424807633211646,0.7947379999658456,-0.006611901168576573,0.9817653761779391,-0.03406554591689859
2022-08-30,0.9739873367926916,gray,False,False,False,False,-0.007936473610684613,0.0,0.7947379999658456,-0.010978202943546123,0.9709873566353108,-0.03406554591689859
2022-08-31,0.970731752703121,gray,False,False,False,False,0.008952404203869113,0.0,0.7947379999658456,-0.007609086229052986,0.9635990301113525,-0.03406554591689859
2022-09-01,0.9670828290129446,gray,False,False,False,False,0.0054747421964704834,0.0,0.7947379999658456,0.0031381046381038225,0.9666229046970173,0.0
2022-09-02,0.9618579967393558,gray,False,False,False,False,-0.004506156052064725,0.0,0.7947379999658456,-0.010544595374420873,0.9564302572873399,0.0
2022-09-06,0.9753533779842333,gray,False,False,False,False,-0.011127879054959489,0.0,0.7947379999658456,-0.003773091231558001,0.9528215586699722,0.0
2022-09-07,0.9440612654987603,gray,False,False,False,False,0.02670229864066398,0.0,0.7947379999658456,0.017964915279447657,0.9699389172479095,0.0
2022-09-08,0.9251567471335584,gray,False,False,False,False,0.008173854945981995,0.0,0.7947379999658456,0.00653629700143088,0.9762787260842881,0.0
2022-09-09,0.9065235270018057,contango,True,True,False,True,0.005527901870832297,-0.001,0.7939432619658797,0.015535260710868526,0.9914454706204822,-0.0010000000000000009
2022-09-12,0.9408750512266312,contango,True,True,False,False,0.0010995303944763002,0.0010995303944763002,0.7948162267139008,0.010747655801442324,1.00210118528461,9.843086408167778e-05
2022-09-13,0.9756708305325904,gray,False,False,False,True,-0.04319971744845852,-0.04419971744845852,0.7596855740696965,-0.04348244963861314,0.9585273709626774,-0.04410563720075733
2022-09-14,0.9526584384412585,gray,False,False,False,False,0.0007652748264210807,0.0,0.7596855740696965,0.003815646207990131,0.9621847722909459,-0.04410563720075733
2022-09-15,0.9518115976332016,gray,False,False,False,False,0.0011469615182304604,0.0,0.7596855740696965,-0.011353217271134586,0.9512608795161497,-0.04410563720075733
2022-09-16,0.9518639173324841,gray,False,False,False,False,0.0009547305342811896,0.0,0.7596855740696965,-0.007628840080804,0.944003862391196,-0.04410563720075733
2022-09-19,0.9537208445239711,gray,False,False,False,False,0.014307516714953117,0.0,0.7596855740696965,0.007754920781114061,0.9513245375611055,-0.04410563720075733
2022-09-20,0.974175059719238,gray,False,False,False,False,-0.01579831421512512,0.0,0.7596855740696965,-0.01147838002072643,0.9404048729959372,-0.04410563720075733
2022-09-21,0.9732266880516083,gray,False,False,False,False,-0.016434178869858207,0.0,0.7596855740696965,-0.01744384713992675,0.9240005941417538,-0.04410563720075733
2022-09-22,0.9691708379499124,gray,False,False,False,False,0.0017485943356008171,0.0,0.7596855740696965,-0.008399976713338586,0.9162390106678521,-0.04410563720075733
2022-09-23,0.9868074003114665,gray,False,False,False,False,-0.02967421554000793,0.0,0.7596855740696965,-0.016754772693458486,0.900887634311233,-0.04410563720075733
2022-09-26,1.0154232879039757,gray,False,False,False,False,-0.017189698807417164,0.0,0.7596855740696965,-0.00989269277826732,0.891975429717252,-0.04410563720075733
2022-09-27,1.0149439463947132,backwardation,False,False,False,False,-0.007321472626811376,0.0,0.7596855740696965,-0.002552726352124224,0.8896984605323655,-0.04410563720075733
2022-09-28,0.9869195677067288,backwardation,False,False,False,False,0.01987292314514555,0.0,0.7596855740696965,0.019676463138655453,0.907204579495549,-0.04410563720075733
2022-09-29,1.003150610655036,gray,False,False,False,False,-0.013860961101428315,0.0,0.7596855740696965,-0.02088917723861905,0.8882538222427796,-0.04410563720075733
2022-09-30,0.9924670506427993,backwardation,False,False,False,False,-0.010185373771559036,0.0,0.7596855740696965,-0.015463568558133467,0.8745182483655043,-0.04410563720075733
2022-10-03,0.9807754922671588,gray,False,False,False,False,0.02119775213135111,0.0,0.7596855740696965,0.026401427549447964,0.8976067785403963,0.0
2022-10-04,0.979777540278838,gray,False,False,False,False,0.017936304087192267,0.0,0.7596855740696965,0.030986607944302635,0.925420567875176,0.0
2022-10-05,0.9700985029225273,gray,False,False,False,False,-0.0019797758353609085,0.0,0.7596855740696965,-0.0023283082105397535,0.9232659035687899,0.0
2022-10-06,0.9912309045230489,gray,False,False,False,False,-0.015671511960298035,0.0,0.7596855740696965,-0.010315770083936027,0.9137417047812368,0.0
2022-10-07,0.976947105951855,gray,False,False,False,False,-0.01995158978396072,0.0,0.7596855740696965,-0.027893968727803142,0.8882538222427795,0.0
2022-10-10,0.991445194524505,gray,False,False,False,False,-0.012132431413305667,0.0,0.7596855740696965,-0.0076349948326071004,0.8814720088999124,0.0
2022-10-11,1.00809353875371,gray,False,False,False,False,-0.008534551198969509,0.0,0.7596855740696965,-0.006333410880952517,0.8758892844874906,0.0
2022-10-12,1.0132809723067726,backwardation,False,False,False,False,0.005248792659955592,0.0,0.7596855740696965,-0.0032981414766276584,0.8730004777093887,0.0
2022-10-13,1.004402556614967,backwardation,False,False,False,False,0.014828719060857809,0.0,0.7596855740696965,0.02639100235474423,0.89603983537231,0.0
2022-10-14,0.9867488352830217,backwardation,False,False,False,False,-0.011525033371731497,0.0,0.7596855740696965,-0.022788795532893813,0.8756201667746826,0.0
2022-10-17,0.9883428186971367,gray,False,False,False,False,0.01290865630521898,0.0,0.7596855740696965,0.02569681842655136,0.8981208192109182,0.0
2022-10-18,0.9845061475361895,gray,False,False,False,False,0.010071898219959685,0.0,0.7596855740696965,0.01174981105430617,0.9086735691405852,0.0
2022-10-19,0.9811802186472499,gray,False,False,False,False,-0.0036630099188340592,0.0,0.7596855740696965,-0.007086514433433888,0.9022342407775905,0.0
2022-10-20,0.9730606965889907,gray,False,False,False,False,0.005719007337215087,0.0,0.7596855740696965,-0.008385316678875876,0.8946687209501453,0.0
2022-10-21,0.9744010896989087,gray,False,False,False,False,0.0016246550290515138,0.0,0.7596855740696965,0.024301472264603108,0.9164104880583231,0.0
2022-10-24,0.9841741001172519,gray,False,False,False,False,0.008921302299909728,0.0,0.7596855740696965,0.012236441617179183,0.9276240914928195,0.0
2022-10-25,0.9716626218808111,gray,False,False,False,False,0.02009646370038687,0.0,0.7596855740696965,0.015968567295888025,0.9424369192231097,0.0
2022-10-26,0.9585383543293599,gray,False,False,False,False,0.011229383931631753,0.0,0.7596855740696965,-0.007534102944748988,0.9353365024547506,0.0
2022-10-27,0.9685289506581466,gray,False,False,False,False,0.010130462195927947,0.0,0.7596855740696965,-0.00533990896337555,0.9303418906815202,0.0
2022-10-28,0.9572490842067489,gray,False,False,False,False,0.011764718000059737,0.0,0.7596855740696965,0.023790719435395458,0.9524753935817196,0.0
2022-10-31,0.9613669794732587,gray,False,False,False,False,0.008006137837827332,0.0,0.7596855740696965,-0.007223449984294361,0.945595235214911,0.0
2022-11-01,0.9670288103969007,gray,False,False,False,False,0.005484060041083039,0.0,0.7596855740696965,-0.004375839437454787,0.9414574622927883,0.0
2022-11-02,0.9500367840811922,gray,False,False,False,False,-0.012977217424693932,0.0,0.7596855740696965,-0.02509602913247555,0.9178306183921019,0.0
2022-11-03,0.9475654874204289,gray,False,False,False,False,0.010670757968286981,0.0,0.7596855740696965,-0.010297008654192918,0.9083797085714351,0.0
2022-11-04,0.9302766125371857,gray,False,False,False,False,0.006787341706967709,0.0,0.7596855740696965,0.014393107913313052,0.9214541157431677,0.0
2022-11-07,0.927265809948036,gray,False,False,False,False,0.004868882286589438,0.0,0.7596855740696965,0.009565418744118093,0.9302682102137422,0.0
2022-11-08,0.9424354448714669,contango,True,True,False,True,-0.014722342858251913,-0.001,0.7589258884956268,0.005395599435155551,0.9352875648433147,-0.0010000000000000009
2022-11-09,0.9347904082846861,gray,False,False,False,True,-0.015320551824434703,-0.016320551824434704,0.7465397992015288,-0.0206020194230222,0.9160187522663016,-0.01730423127261027
2022-11-10,0.898777708646307,gray,False,False,False,False,0.027468310938413287,0.0,0.7465397992015288,0.054953974798116256,0.9663576236929459,-0.01730423127261027
2022-11-11,0.8749029004667076,contango,True,True,False,True,0.00560851051872957,-0.001,0.7457932594023272,0.009678728318228913,0.9757107365909192,-0.01828692704133772
2022-11-14,0.9081515615915595,contango,True,True,False,False,-0.00018594787247128153,-0.00018594787247128153,0.745654580732438,-0.008506915409774218,0.9674104478903318,-0.018469474498631566
2022-11-15,0.922903376258122,contango,True,True,False,False,-0.004834479870484687,-0.004834479870484687,0.7420497286715523,0.008529074920174962,0.9756615640789484,-0.023214664066434243
2022-11-16,0.9262389540666056,contango,True,True,False,False,0.011958134980837754,0.011958134980837754,0.7509232594895008,-0.007628569190647472,0.9682186623307169,-0.011534133172037553
2022-11-17,0.9264421361152809,contango,True,True,False,False,0.005169844536294876,0.005169844536294876,0.7548054159997493,-0.00306005302506851,0.9652558618841239,-0.006423918311103116
2022-11-18,0.9127517137335502,contango,True,True,False,False,0.0058780254022126055,0.0058780254022126055,0.7592421814087235,0.004540612135354838,0.9696387143643174,-0.0005836528639049376
2022-11-21,0.9045307941522479,contango,True,True,False,False,0.012783067647834434,0.012783067647834434,0.7689476255747606,-0.0036363392639690018,0.9661127790354099,0.012191953909887365
2022-11-22,0.8934117072467163,contango,True,True,False,False,0.017850733768655536,0.017850733768655536,0.7826739049209355,0.013457062350058724,0.979113818940078,0.030260323001908063
2022-11-23,0.8704021005962463,contango,True,True,False,False,0.010628847936438035,0.010628847936438035,0.7909928268401583,0.006301671910329487,0.9852838729899082,0.0412108033100409
2022-11-25,0.8690122877235799,contango,True,True,False,False,-0.002103399360026903,-0.002103399360026903,0.7893290530343968,-0.00022378657372745803,0.9850633796878229,0.039020721172705386
2022-11-28,0.8919678483827866,contango,True,True,False,False,-0.018619381127855772,-0.018619381127855772,0.7746322345606599,-0.01595702653974751,0.9693446971948109,0.019674798365451274
2022-11-29,0.8880324433430398,contango,True,True,False,False,0.007696443769401595,0.007696443769401595,0.7805941479959219,-0.001717467889158275,0.967679878803853,0.02752266811414672
2022-11-30,0.874628105531092,contango,True,True,False,False,0.018827733350895937,0.018827733350895937,0.7952909664696589,0.031500678354029255,0.9981624514157191,0.046868590921401276
2022-12-01,0.8511368771833557,contango,True,True,False,False,0.008716875778933764,0.008716875778933764,0.8022234190324831,-0.0007358861992509125,0.9974279174431119,0.008716875778933764
2022-12-02,0.8301393826636623,contango,True,True,False,False,0.009851359986370989,0.009851359986370989,0.8101264107228694,-0.001153666746372406,0.9962772180228543,0.018654108846559492
2022-12-05,0.868564275015888,contango,True,True,False,False,-0.009926438953027139,-0.009926438953027139,0.8020847403625938,-0.017989333075968283,0.9783548553118421,0.008542501020843751
2022-12-06,0.8968446881920842,contango,True,True,False,False,-0.01313739570577832,-0.01313739570577832,0.791547435738884,-0.014414732381346829,0.9642521318985305,-0.0047071209011623205
2022-12-07,0.9007148542612955,contango,True,True,False,False,-0.007531972394928976,-0.007531972394928976,0.7855855223036219,-0.0017010407140538586,0.9626118997635579,-0.01220363939140412
2022-12-08,0.9013344653508095,contango,True,True,False,False,0.009354020132795293,0.009354020132795293,0.7929339050952825,0.007833744080177896,0.9701527550348394,-0.00296377234716938
2022-12-09,0.9055930485046114,contango,True,True,False,False,-0.011540476713770675,-0.011540476713770675,0.7837830698279712,-0.007470194322549029,0.9629055254321729,-0.014470045715182622
2022-12-12,0.9738994906777314,contango,True,True,False,False,0.0024765503745192152,0.0024765503745192152,0.7857241480830954,0.014417184599031296,0.9767879121437557,-0.012029331137798693
2022-12-13,0.928365516143126,gray,False,False,False,True,0.022057526740577593,0.021057526740577592,0.8022695553420729,0.007569912511614207,0.9841821111810862,0.00877488764067369
2022-12-14,0.9011082785438067,contango,True,True,False,True,0.017610505697677414,-0.001,0.8014672857867308,-0.006393649566679982,0.9778895956523991,0.00776611275303285
2022-12-15,0.9102870810668041,contango,True,True,False,False,-0.03257547020157636,-0.03257547020157636,0.7753591121010468,-0.024461639510599098,0.9539688128823846,-0.02506234222311199
2022-12-16,0.8994036255399067,contango,True,True,False,False,-0.001929158356163918,-0.001929158356163918,0.7738633215909092,-0.011806230763914627,0.9427060369359175,-0.026943151352351258
2022-12-19,0.8939393997008018,contango,True,True,False,False,0.013003016700947168,0.013003016700947168,0.7839258792858063,-0.008479571774606898,0.9347122934333641,-0.014290476898414783
2022-12-20,0.8803278638547032,contango,True,True,False,False,0.004509944746774908,0.004509944746774908,0.7874613416869521,0.0013686225398008567,0.935991561746386,-0.009844981412856835
2022-12-21,0.8595288808111337,contango,True,True,False,False,0.01778619896409661,0.01778619896409661,0.8014672857867308,0.014952206344914787,0.949986700714717,0.00776611275303285
2022-12-22,0.8866020461893939,contango,True,True,False,False,-0.0269765895764269,-0.0269765895764269,0.7798464317591293,-0.014266080093961575,0.9364341143541226,-0.019419980059736885
2022-12-23,0.8648985314995911,contango,True,True,False,False,0.014995651843646263,0.014995651843646263,0.791540737341299,0.005752144313242891,0.9418206185197313,-0.004715543475876993
2022-12-27,0.8862054583742051,contango,True,True,False,False,-0.0001717629563727785,-0.0001717629563727785,0.7914047799641638,-0.0039434392114019445,0.9381066061625538,-0.004886496476561364
2022-12-28,0.9007322806496687,contango,True,True,False,False,0.0012027438815567226,0.0012027438815567226,0.7923566372211005,-0.012427780884574635,0.9264480228147937,-0.0036896297987440985
2022-12-29,0.8951983236357202,contango,True,True,False,False,0.0063497327780690505,0.0063497327780690505,0.7973878901323839,0.018000416497492733,0.9431244730887386,0.0026366748160528974
2022-12-30,0.8921366512770048,contango,True,True,False,False,0.0006821438598856311,0.0006821438598856311,0.7979318233855849,-0.0026342913669049617,0.9406400084313641,0.0033206172674749013
2023-01-03,0.9316517367619878,contango,True,True,False,False,0.0032378770572745186,0.0032378770572745186,0.8005154285297943,-0.0042096833872251604,0.9366802118145112,0.0032378770572745186
2023-01-04,0.9244015423169055,gray,False,False,False,True,0.015627688132066497,0.014627688132066496,0.8122251185632356,0.007720174479253439,0.9439115464809833,0.017912927845144644
2023-01-05,0.9331117311689139,contango,True,True,False,True,-0.004014077183338349,-0.001,0.8114128934446724,-0.011413486329407418,0.9331382249490527,0.0168950149172995
2023-01-06,0.9115616429068191,gray,False,False,False,True,0.012090700754451733,0.011090700754451732,0.8204120310341709,0.022932092754429645,0.9545370372762882,0.028173093226440793
2023-01-09,0.9254422714899502,contango,True,True,False,True,-0.004313956101803518,-0.001,0.8195916190031367,-0.0005669877765408504,0.953995826443897,0.027144920133214345
2023-01-10,0.905013198366189,contango,True,True,False,False,0.0231628602436893,0.0231628602436893,0.8385757051310054,0.007012985328829657,0.9606861851785128,0.0509365343682755
2023-01-11,0.9274406492903347,contango,True,True,False,False,-0.003094502226130502,-0.003094502226130502,0.8359807307446986,0.012647775678948259,0.9728367285465152,0.047684408923150956
2023-01-12,0.8725671913937743,contango,True,True,False,False,0.024669206972975033,0.024669206972975033,0.8566037124168585,0.003640804732539138,0.9763786371117952,0.07352995244923521
2023-01-13,0.8680227488774251,contango,True,True,False,False,0.012914501639492704,0.012914501639492704,0.8676663224652615,0.0038795684189643076,0.9801665648372855,0.08739405678018541
2023-01-17,0.9025640989160747,contango,True,True,False,False,-0.004564727001452162,-0.004564727001452162,0.8637056625748537,-0.0018319128127091133,0.978370985148571,0.08243039976798228
2023-01-18,0.9133363149751103,contango,True,True,False,False,-0.016445301833087456,-0.016445301833087456,0.8495017622588634,-0.01578798973776263,0.9629244740753207,0.06462950513048837
2023-01-19,0.9140311697288744,contango,True,True,False,False,-0.003215446310068537,-0.003215446310068537,0.8467702349520114,-0.007279804336657647,0.9559145723130734,0.061206246116626284
2023-01-20,0.9139042821822282,contango,True,True,False,False,0.016612883537046264,0.016612883537046264,0.8608375302479065,0.018628916710325294,0.9737222252628799,0.07883594189214804
2023-01-23,0.9171295887076486,contango,True,True,False,False,0.006504836670673919,0.006504836670673919,0.8664371377821555,0.011998703738251626,0.9854056297671603,0.0858535934886091
2023-01-24,0.9182209901027669,contango,True,True,False,False,0.018284991685414864,0.018284991685414864,0.8822799336424368,-0.0010733435820641235,0.9843479509587199,0.10570841741712611
2023-01-25,0.9111747582180628,contango,True,True,False,False,-0.00030954556561513247,-0.00030954556561513247,0.8820068278013466,0.00037481709570053034,0.9847169013988569,0.10536615027965146
2023-01-26,0.9048308624108775,contango,True,True,False,False,0.0065035329364662164,0.0065035329364662164,0.8877429882561408,0.010990303333039853,0.9955392388424015,0.11255493544485007
2023-01-27,0.9042501636434367,contango,True,True,False,False,0.009384624774639416,0.009384624774639416,0.8960741230972419,0.0022977109485289304,0.9978267002511798,0.12299584605517322
2023-01-30,0.9330837506309111,contango,True,True,False,False,-0.013564995905639754,-0.013564995905639754,0.883918881286278,-0.01254668321143304,0.9853072847432187,0.10776241200138426
2023-01-31,0.9322441190005932,gray,False,False,False,True,0.010970319392477723,0.009970319392477722,0.8927318348497439,0.01470328679514954,0.9997945403321483,0.11880715706001976
2023-02-01,0.8948423361879253,gray,False,False,False,False,0.01665896886453777,0.0,0.8927318348497439,0.010627752670016921,1.0104201094276317,0.0
2023-02-02,0.8987523706860653,contango,True,True,False,True,-0.011425053295085474,-0.001,0.8918391030148942,0.014557002929688867,1.0251287979207864,-0.0010000000000000009
2023-02-03,0.8820981384993903,contango,True,True,False,False,-0.005474461658407148,-0.005474461658407148,0.8869567640399709,-0.010629002164021406,1.0142327017092856,-0.00646898719674871
2023-02-06,0.9066728898031345,contango,True,True,False,False,-0.010703433659091321,-0.010703433659091321,0.8774632811575868,-0.006111571145639316,1.0080341463945552,-0.01710318048053816
2023-02-07,0.8979787887785856,contango,True,True,False,False,0.014992291599010388,0.014992291599010388,0.8906184665361258,0.013078716200208618,1.0212179389153693,-0.002367304750562571
2023-02-08,0.8996333380070077,contango,True,True,False,False,-0.01979588028948709,-0.01979588028948709,0.87298788998897,-0.010934843388976434,1.0100510806873164,-0.02211632215859871
2023-02-09,0.9204444037543402,contango,True,True,False,False,-0.014447787481606578,-0.014447787481606578,0.8603751464803933,-0.0086690968469183,1.0012948500485035,-0.03624457771778311
2023-02-10,0.9104213472834534,contango,True,True,False,False,-0.009142465777312259,-0.009142465777312259,0.8525091961480462,0.0023336122428232464,1.0036314839692526,-0.04505567868369742
2023-02-13,0.9258079557710407,contango,True,True,False,False,0.01893099633871609,0.01893099633871609,0.8686480446190467,0.011739041088516311,1.0154131551972962,-0.026977631233180865
2023-02-14,0.8945127906045123,contango,True,True,False,False,0.020921097174777525,0.020921097174777525,0.8868211147712022,-0.00046020229468834994,1.0149458597332177,-0.006620935702978059
2023-02-15,0.8815280112773369,contango,True,True,False,False,0.010093342533565641,0.010093342533565641,0.8957721040485864,0.003247509188611053,1.018241905738644,0.0034055794586447252
2023-02-16,0.9218464739459915,contango,True,True,False,False,-0.02679794384072831,-0.02679794384072831,0.8717672535102013,-0.013769098724525475,1.0042216324130797,-0.023483626909161504
2023-02-17,0.9196141496002629,contango,True,True,False,False,-0.0014000675108850613,-0.0014000675108850613,0.8705467205015082,-0.00249803532539139,1.0017130513007897,-0.024850815756973343
2023-02-21,0.9781865551822166,contango,True,True,False,False,-0.03723326239981595,-0.03723326239981595,0.8381334260257762,-0.020060983764786378,0.98161770204167,-0.06115880121286055
2023-02-22,0.9828042599470584,gray,False,False,False,True,0.01472491680657484,0.013724916806574838,0.8496367375707896,-0.0013782050566197857,0.9802648315610487,-0.04827328386492202
2023-02-23,0.972401086118371,gray,False,False,False,False,0.0161059185293555,0.0,0.8496367375707896,0.005319459095135981,0.9854793102349381,-0.04827328386492202
2023-02-24,0.9661167981033659,gray,False,False,False,False,-0.017419971580146743,0.0,0.8496367375707896,-0.010682418456061327,0.9749520078632178,-0.04827328386492202
2023-02-27,0.9703566750752559,gray,False,False,False,False,0.017888498977263856,0.0,0.8496367375707896,0.003405864016333471,0.9782725618244512,-0.04827328386492202
2023-02-28,0.970919374260813,gray,False,False,False,False,0.01192528364964951,0.0,0.8496367375707896,-0.003695891282399666,0.9746569727913934,-0.04827328386492202
2023-03-01,0.9634831149645426,gray,False,False,False,False,-0.00620253588353159,0.0,0.8496367375707896,-0.0038358899774079136,0.9709182958780521,0.0
2023-03-02,0.9495880246977157,gray,False,False,False,False,0.018567678411657296,0.0,0.8496367375707896,0.007777047488094713,0.9784691735721557,0.0
2023-03-03,0.9254254351723878,gray,False,False,False,False,0.015931386871550712,0.0,0.8496367375707896,0.016037998189076363,0.994161860405973,0.0
2023-03-06,0.9309655239335999,contango,True,True,False,True,0.007690020183613866,-0.001,0.8487871008332188,0.0006926941130529496,0.994850510474098,-0.0010000000000000009
2023-03-07,0.951432734696978,gray,False,False,False,True,-0.011072953357607052,-0.012072953357607052,0.8385397337543209,-0.01532867758988421,0.9796007677489088,-0.013060880404249353
2023-03-08,0.9465081775562982,gray,False,False,False,False,0.008322031808654984,0.0,0.8385397337543209,0.0016322648916295979,0.9811997356899188,-0.013060880404249353
2023-03-09,0.988631385249632,gray,False,False,False,False,-0.0522208819644272,0.0,0.8385397337543209,-0.01844994333370198,0.9630966561673965,-0.013060880404249353
2023-03-10,0.9767624983548272,gray,False,False,False,False,-0.0555731211211683,0.0,0.8385397337543209,-0.014429526627396938,0.9491996273224721,-0.013060880404249353
2023-03-13,0.995495535486709,gray,False,False,False,False,-0.015758632311156484,0.0,0.8385397337543209,-0.0014252749808146836,0.9478467568418507,-0.013060880404249353
2023-03-14,0.9541615899265,gray,False,False,False,False,0.03031855938939887,0.0,0.8385397337543209,0.016530121735984116,0.9635147791195042,-0.013060880404249353
2023-03-15,0.9610293623691626,gray,False,False,False,False,-0.03802286308377745,0.0,0.8385397337543209,-0.0062543288932490615,0.9574886407973846,-0.013060880404249353
2023-03-16,0.9360749296024475,gray,False,False,False,False,0.04296270938306068,0.0,0.8385397337543209,0.017545254155580725,0.9742880223512562,-0.013060880404249353
2023-03-17,0.9303428212218202,gray,False,False,False,False,-0.054539423850589075,0.0,0.8385397337543209,-0.011692852503410345,0.9628958162100636,-0.013060880404249353
2023-03-20,0.9342359482455529,gray,False,False,False,False,0.024224457367966634,0.0,0.8385397337543209,0.009615781819577451,0.9721548122937235,-0.013060880404249353
2023-03-21,0.9070852540342407,gray,False,False,False,False,0.04372978857931442,0.0,0.8385397337543209,0.013130508027631382,0.9849196988606467,-0.013060880404249353
2023-03-22,0.9130435190786895,contango,True,True,False,True,-0.019889162335641974,-0.001,0.8377011940205665,-0.01704650384254669,0.9681302614294187,-0.014047819523845151
2023-03-23,0.9217284948002785,contango,True,True,False,False,-0.01164339280399096,-0.01164339280399096,0.8279475099662128,0.002703419017088038,0.9707475231891854,-0.02552764804708052
